Date,Open,High,Low,Close,Adj Close,Volume
2006-06-27,11700.000000,11800.000000,11660.000000,11660.000000,8823.179688,15767750
2006-06-28,11500.000000,11600.000000,11420.000000,11600.000000,8777.776367,18377100
2006-06-29,11700.000000,11840.000000,11680.000000,11800.000000,8936.821289,15998850
2006-06-30,12140.000000,12180.000000,12040.000000,12060.000000,9133.738281,29176450
2006-07-03,12140.000000,12220.000000,12080.000000,12100.000000,9164.032227,12593400
2006-07-04,12220.000000,12240.000000,12020.000000,12020.000000,9103.441406,9270000
2006-07-05,11700.000000,12100.000000,11700.000000,12060.000000,9133.738281,13375000
2006-07-06,11860.000000,12000.000000,11800.000000,11960.000000,9058.000000,17500000
2006-07-07,12020.000000,12120.000000,12000.000000,12020.000000,9103.441406,14365000
2006-07-10,11880.000000,12140.000000,11780.000000,12120.000000,9179.178711,17315000
2006-07-11,11880.000000,12240.000000,11880.000000,12160.000000,9209.472656,16385000
2006-07-12,12120.000000,12240.000000,11980.000000,12160.000000,9209.472656,23300000
2006-07-13,12000.000000,12180.000000,11900.000000,12000.000000,9088.294922,22835000
2006-07-14,11740.000000,11820.000000,11640.000000,11680.000000,8845.937500,24250000
2006-07-18,11520.000000,11680.000000,11520.000000,11640.000000,8815.644531,14245000
2006-07-19,11600.000000,11760.000000,11600.000000,11600.000000,8785.349609,11125000
2006-07-20,11880.000000,11960.000000,11800.000000,11960.000000,9058.000000,21960000
2006-07-21,11820.000000,11940.000000,11800.000000,11880.000000,8997.411133,8896300
2006-07-24,11740.000000,11880.000000,11660.000000,11800.000000,8936.821289,14934950
2006-07-25,11920.000000,12040.000000,11880.000000,11960.000000,9058.000000,15877650
2006-07-26,11960.000000,12080.000000,11920.000000,11980.000000,9073.148438,7650000
2006-07-27,11980.000000,12100.000000,11880.000000,12080.000000,9148.881836,14995000
2006-07-28,12000.000000,12080.000000,11940.000000,12020.000000,9103.441406,9564450
2006-07-31,12200.000000,12280.000000,12160.000000,12160.000000,9209.472656,23415250
2006-08-01,12180.000000,12300.000000,12100.000000,12100.000000,9164.032227,13372450
2006-08-02,12060.000000,12280.000000,12040.000000,12160.000000,9209.472656,10944800
2006-08-03,12360.000000,12380.000000,12200.000000,12200.000000,9239.765625,12565450
2006-08-04,12240.000000,12340.000000,12240.000000,12300.000000,9315.500977,8121450
2006-08-07,12380.000000,12380.000000,12080.000000,12120.000000,9179.178711,15051350
2006-08-08,12100.000000,12340.000000,12100.000000,12300.000000,9315.500977,13598300
2006-08-09,12300.000000,12460.000000,12180.000000,12320.000000,9330.652344,15112800
2006-08-10,12320.000000,12400.000000,12180.000000,12240.000000,9270.059570,15694950
2006-08-11,12340.000000,12440.000000,12140.000000,12140.000000,9194.324219,16574950
2006-08-14,12200.000000,12220.000000,12000.000000,12100.000000,9164.032227,17105950
2006-08-16,12360.000000,12440.000000,12280.000000,12360.000000,9360.943359,19587150
2006-08-17,12600.000000,12940.000000,12580.000000,12880.000000,9754.768555,38826150
2006-08-18,13000.000000,13300.000000,12940.000000,13120.000000,9936.536133,37509050
2006-08-21,13200.000000,13360.000000,13100.000000,13140.000000,9951.682617,17145000
2006-08-22,12960.000000,13160.000000,12960.000000,13160.000000,9966.828125,19445000
2006-08-23,13080.000000,13160.000000,12880.000000,12920.000000,9785.061523,14711500
2006-08-24,12780.000000,12820.000000,12620.000000,12720.000000,9633.592773,17782500
2006-08-25,12840.000000,13020.000000,12780.000000,12920.000000,9785.061523,15981600
2006-08-28,13000.000000,13040.000000,12860.000000,12860.000000,9739.621094,10722200
2006-08-29,13040.000000,13220.000000,13000.000000,13180.000000,9981.976563,15312250
2006-08-30,13200.000000,13220.000000,12980.000000,13100.000000,9921.388672,13979500
2006-08-31,13080.000000,13240.000000,13000.000000,13000.000000,9845.651367,20178950
2006-09-01,13040.000000,13140.000000,12980.000000,13060.000000,9891.092773,8951400
2006-09-04,13240.000000,13240.000000,13100.000000,13160.000000,9966.828125,8986350
2006-09-05,13120.000000,13200.000000,13040.000000,13160.000000,9966.828125,7216450
2006-09-06,13160.000000,13160.000000,13020.000000,13080.000000,9906.241211,7866200
2006-09-07,12920.000000,13020.000000,12860.000000,12980.000000,9830.505859,10126650
2006-09-08,12880.000000,13000.000000,12880.000000,12940.000000,9800.212891,7533050
2006-09-11,12940.000000,12980.000000,12660.000000,12720.000000,9633.592773,18312850
2006-09-12,12760.000000,12840.000000,12580.000000,12640.000000,9573.003906,17687250
2006-09-13,12800.000000,12900.000000,12740.000000,12840.000000,9724.474609,24360250
2006-09-14,12840.000000,13100.000000,12820.000000,13100.000000,9921.388672,31021950
2006-09-15,13060.000000,13160.000000,13020.000000,13120.000000,9936.536133,11988600
2006-09-18,13140.000000,13580.000000,13140.000000,13460.000000,10194.035156,26352850
2006-09-19,13460.000000,13560.000000,13420.000000,13440.000000,10178.891602,12795650
2006-09-20,13260.000000,13380.000000,13180.000000,13340.000000,10103.153320,14816350
2006-09-21,13480.000000,13540.000000,13280.000000,13300.000000,10072.859375,13060450
2006-09-22,13160.000000,13220.000000,13040.000000,13080.000000,9906.241211,11768200
2006-09-25,13000.000000,13160.000000,12960.000000,13060.000000,9891.092773,12493150
2006-09-26,13080.000000,13160.000000,12920.000000,13020.000000,9860.799805,12855500
2006-09-27,13100.000000,13260.000000,13100.000000,13260.000000,10042.566406,15073400
2006-09-28,13240.000000,13440.000000,13200.000000,13360.000000,10118.297852,17199900
2006-09-29,13380.000000,13440.000000,13220.000000,13280.000000,10057.710938,10884050
2006-10-02,13180.000000,13380.000000,13180.000000,13300.000000,10072.859375,13336800
2006-10-04,13180.000000,13200.000000,12940.000000,12960.000000,9815.360352,19646300
2006-10-09,13040.000000,13140.000000,12500.000000,12700.000000,9618.442383,28756900
2006-10-10,12840.000000,13000.000000,12800.000000,12840.000000,9724.474609,9863750
2006-10-11,12700.000000,12880.000000,12660.000000,12820.000000,9709.326172,10532750
2006-10-12,12720.000000,12900.000000,12680.000000,12780.000000,9679.035156,17850550
2006-10-13,12900.000000,12960.000000,12840.000000,12880.000000,9754.768555,13492650
2006-10-16,13040.000000,13160.000000,12920.000000,13000.000000,9845.651367,16781050
2006-10-17,13000.000000,13020.000000,12840.000000,12940.000000,9800.212891,9174650
2006-10-18,12820.000000,12880.000000,12720.000000,12840.000000,9724.474609,16155300
2006-10-19,12900.000000,12960.000000,12640.000000,12720.000000,9633.592773,16716600
2006-10-20,12700.000000,12760.000000,12580.000000,12640.000000,9573.003906,23209700
2006-10-23,12620.000000,12620.000000,12400.000000,12500.000000,9466.974609,21650650
2006-10-24,12600.000000,12660.000000,12460.000000,12540.000000,9497.267578,18173600
2006-10-25,12480.000000,12620.000000,12420.000000,12500.000000,9466.974609,17740950
2006-10-26,12540.000000,12680.000000,12500.000000,12580.000000,9527.565430,16658100
2006-10-27,12580.000000,12580.000000,12320.000000,12400.000000,9391.240234,22082550
2006-10-30,12340.000000,12380.000000,12140.000000,12180.000000,9224.619141,20122000
2006-10-31,12140.000000,12320.000000,12060.000000,12220.000000,9254.910156,24140400
2006-11-01,12360.000000,12400.000000,12260.000000,12300.000000,9315.500977,13952400
2006-11-02,12280.000000,12380.000000,12220.000000,12280.000000,9300.357422,13024450
2006-11-03,12340.000000,12400.000000,12180.000000,12220.000000,9254.910156,14012550
2006-11-06,12180.000000,12200.000000,11980.000000,12100.000000,9164.032227,17439800
2006-11-07,12300.000000,12300.000000,12100.000000,12180.000000,9224.619141,17791800
2006-11-08,12300.000000,12420.000000,12300.000000,12300.000000,9315.500977,13618400
2006-11-09,12400.000000,12620.000000,12360.000000,12620.000000,9557.855469,28261650
2006-11-10,12560.000000,12640.000000,12520.000000,12580.000000,9527.565430,13480750
2006-11-13,12720.000000,12800.000000,12660.000000,12800.000000,9694.180664,16464950
2006-11-14,12960.000000,13000.000000,12880.000000,12940.000000,9800.212891,18685300
2006-11-15,13100.000000,13240.000000,13060.000000,13240.000000,10027.418945,29861150
2006-11-16,13520.000000,13520.000000,13140.000000,13140.000000,9951.682617,19037300
2006-11-17,13160.000000,13160.000000,13060.000000,13140.000000,9951.682617,9296700
2006-11-20,13120.000000,13120.000000,12940.000000,13040.000000,9875.948242,14429300
2006-11-21,13060.000000,13120.000000,12960.000000,13000.000000,9845.651367,10533050
2006-11-22,12940.000000,13200.000000,12940.000000,13200.000000,9997.124023,12154500
2006-11-23,13260.000000,13300.000000,13020.000000,13080.000000,9906.241211,12492450
2006-11-24,13080.000000,13120.000000,12920.000000,13040.000000,9875.948242,9120950
2006-11-27,12940.000000,13000.000000,12780.000000,12840.000000,9724.474609,16110750
2006-11-28,12620.000000,12740.000000,12600.000000,12660.000000,9588.149414,15936500
2006-11-29,12560.000000,12740.000000,12560.000000,12620.000000,9557.855469,16956850
2006-11-30,12720.000000,12880.000000,12700.000000,12800.000000,9694.180664,15937700
2006-12-01,12800.000000,12900.000000,12780.000000,12800.000000,9694.180664,8220950
2006-12-04,12860.000000,12920.000000,12740.000000,12820.000000,9709.326172,9770000
2006-12-05,12960.000000,13020.000000,12760.000000,12760.000000,9663.885742,17541350
2006-12-06,12760.000000,12800.000000,12580.000000,12700.000000,9618.442383,13141050
2006-12-07,12580.000000,12700.000000,12500.000000,12520.000000,9482.122070,14568100
2006-12-08,12340.000000,12360.000000,12160.000000,12240.000000,9270.059570,25506450
2006-12-11,12200.000000,12240.000000,12040.000000,12080.000000,9148.881836,22559950
2006-12-12,12120.000000,12200.000000,11980.000000,12000.000000,9088.294922,16336200
2006-12-13,12000.000000,12180.000000,12000.000000,12100.000000,9164.032227,17044900
2006-12-14,12060.000000,12280.000000,12000.000000,12260.000000,9285.206055,43086900
2006-12-15,12280.000000,12300.000000,12140.000000,12180.000000,9224.619141,22955950
2006-12-18,12200.000000,12300.000000,12160.000000,12200.000000,9239.765625,20216550
2006-12-19,12200.000000,12280.000000,12160.000000,12180.000000,9224.619141,14096450
2006-12-20,12180.000000,12400.000000,12180.000000,12340.000000,9345.796875,20860850
2006-12-21,12380.000000,12400.000000,12260.000000,12340.000000,9345.796875,16119000
2006-12-22,12240.000000,12280.000000,12160.000000,12220.000000,9254.910156,17192100
2006-12-26,12180.000000,12220.000000,12040.000000,12140.000000,9194.324219,15325400
2006-12-27,12220.000000,12280.000000,12080.000000,12280.000000,9377.603516,9427500
2006-12-28,12320.000000,12380.000000,12200.000000,12260.000000,9362.327148,10913300
2007-01-02,12400.000000,12540.000000,12320.000000,12520.000000,9560.878906,17607300
2007-01-03,12540.000000,12560.000000,12220.000000,12280.000000,9377.603516,19676500
2007-01-04,12220.000000,12240.000000,12060.000000,12120.000000,9255.417969,18258900
2007-01-05,12160.000000,12180.000000,11900.000000,11900.000000,9087.414063,28400400
2007-01-08,11840.000000,11880.000000,11580.000000,11680.000000,8919.408203,33081550
2007-01-09,11740.000000,11880.000000,11640.000000,11720.000000,8949.959961,20109850
2007-01-10,11640.000000,11680.000000,11500.000000,11560.000000,8827.776367,25756300
2007-01-11,11580.000000,11760.000000,11560.000000,11660.000000,8904.138672,29839350
2007-01-12,11800.000000,12120.000000,11700.000000,12120.000000,9255.417969,40346050
2007-01-15,12240.000000,12300.000000,12140.000000,12240.000000,9347.054688,33675300
2007-01-16,12300.000000,12300.000000,12220.000000,12260.000000,9362.327148,15522550
2007-01-17,12200.000000,12200.000000,11940.000000,12040.000000,9194.324219,23396700
2007-01-18,11980.000000,11980.000000,11780.000000,11880.000000,9072.140625,21762950
2007-01-19,11760.000000,11760.000000,11580.000000,11700.000000,8934.681641,32068050
2007-01-22,11700.000000,11860.000000,11660.000000,11820.000000,9026.320313,21204000
2007-01-23,11820.000000,12000.000000,11760.000000,11880.000000,9072.140625,21732900
2007-01-24,12000.000000,12080.000000,11980.000000,12040.000000,9194.324219,14238300
2007-01-25,12120.000000,12160.000000,12040.000000,12060.000000,9209.596680,11798550
2007-01-26,12000.000000,12000.000000,11740.000000,11760.000000,8980.506836,37403750
2007-01-29,11800.000000,11820.000000,11540.000000,11560.000000,8827.776367,28106550
2007-01-30,11640.000000,11720.000000,11500.000000,11700.000000,8934.681641,18857050
2007-01-31,11700.000000,11700.000000,11500.000000,11600.000000,8858.318359,18468100
2007-02-01,11520.000000,11680.000000,11520.000000,11580.000000,8843.047852,20379600
2007-02-02,11660.000000,11820.000000,11600.000000,11760.000000,8980.506836,25061700
2007-02-05,11780.000000,11800.000000,11660.000000,11720.000000,8949.959961,24227700
2007-02-06,11700.000000,11760.000000,11660.000000,11740.000000,8965.230469,14804600
2007-02-07,11760.000000,11780.000000,11600.000000,11720.000000,8949.959961,19521900
2007-02-08,11760.000000,11800.000000,11600.000000,11660.000000,8904.138672,25787500
2007-02-09,11580.000000,11720.000000,11580.000000,11660.000000,8904.138672,15724250
2007-02-12,11600.000000,11600.000000,11380.000000,11440.000000,8736.134766,43866750
2007-02-13,11380.000000,11420.000000,11200.000000,11240.000000,8583.404297,38350000
2007-02-14,11340.000000,11460.000000,11340.000000,11340.000000,8659.769531,31505450
2007-02-15,11620.000000,11640.000000,11380.000000,11500.000000,8781.954102,31469800
2007-02-16,11560.000000,11840.000000,11480.000000,11840.000000,9041.594727,41500100
2007-02-20,11900.000000,12040.000000,11760.000000,12000.000000,9163.780273,23313850
2007-02-21,12040.000000,12240.000000,12000.000000,12120.000000,9255.417969,27616450
2007-02-22,12120.000000,12240.000000,12040.000000,12040.000000,9194.324219,18015000
2007-02-23,12060.000000,12080.000000,11800.000000,11840.000000,9041.594727,25999600
2007-02-26,11740.000000,11780.000000,11580.000000,11660.000000,8904.138672,29442950
2007-02-27,11720.000000,11720.000000,11500.000000,11620.000000,8873.594727,22474550
2007-02-28,11160.000000,11400.000000,11160.000000,11400.000000,8705.589844,45093800
2007-03-01,11340.000000,11340.000000,11340.000000,11340.000000,8659.769531,0
2007-03-05,11240.000000,11440.000000,11220.000000,11300.000000,8629.222656,27584250
2007-03-06,11300.000000,11580.000000,11300.000000,11420.000000,8720.862305,27781400
2007-03-07,11500.000000,11520.000000,11300.000000,11400.000000,8705.589844,26039150
2007-03-08,11400.000000,11640.000000,11340.000000,11540.000000,8812.499023,29056100
2007-03-09,11660.000000,11780.000000,11600.000000,11740.000000,8965.230469,30233000
2007-03-12,11800.000000,12040.000000,11800.000000,12040.000000,9194.324219,31691500
2007-03-13,12080.000000,12080.000000,11860.000000,12000.000000,9163.780273,16828000
2007-03-14,11720.000000,11760.000000,11600.000000,11680.000000,8919.408203,24902100
2007-03-15,11700.000000,11840.000000,11680.000000,11720.000000,8949.959961,21261300
2007-03-16,11720.000000,11860.000000,11620.000000,11780.000000,8995.776367,13671150
2007-03-19,11740.000000,11800.000000,11640.000000,11740.000000,8965.230469,11891200
2007-03-20,11700.000000,11740.000000,11500.000000,11580.000000,8843.047852,21245000
2007-03-21,11620.000000,11700.000000,11500.000000,11580.000000,8843.047852,12559600
2007-03-22,11700.000000,11780.000000,11640.000000,11640.000000,8888.867188,22119900
2007-03-23,11680.000000,11720.000000,11520.000000,11600.000000,8858.318359,17271600
2007-03-26,11640.000000,11700.000000,11560.000000,11680.000000,8919.408203,15899800
2007-03-27,11640.000000,11660.000000,11540.000000,11600.000000,8858.318359,18780200
2007-03-28,11600.000000,11600.000000,11400.000000,11440.000000,8736.134766,22607300
2007-03-29,11300.000000,11480.000000,11280.000000,11380.000000,8690.318359,30754300
2007-03-30,11380.000000,11380.000000,11240.000000,11260.000000,8598.679688,22767000
2007-04-02,11280.000000,11420.000000,11280.000000,11320.000000,8644.498047,20035050
2007-04-03,11340.000000,11560.000000,11320.000000,11480.000000,8766.680664,19676650
2007-04-04,11660.000000,11940.000000,11620.000000,11900.000000,9087.414063,44768400
2007-04-05,12020.000000,12060.000000,11820.000000,11860.000000,9056.869141,15772300
2007-04-06,11920.000000,11960.000000,11680.000000,11740.000000,8965.230469,15445750
2007-04-09,11800.000000,11800.000000,11660.000000,11680.000000,8919.408203,12778300
2007-04-10,11680.000000,11780.000000,11520.000000,11560.000000,8827.776367,22281600
2007-04-11,11680.000000,12020.000000,11660.000000,11980.000000,9148.505859,42482950
2007-04-12,11940.000000,12080.000000,11880.000000,12080.000000,9224.871094,34352850
2007-04-13,12080.000000,12200.000000,11900.000000,12040.000000,9194.324219,35876550
2007-04-16,11980.000000,12060.000000,11860.000000,11860.000000,9056.869141,20227200
2007-04-17,11920.000000,11980.000000,11760.000000,11860.000000,9056.869141,22060000
2007-04-18,11800.000000,11820.000000,11620.000000,11660.000000,8904.138672,25200000
2007-04-19,11620.000000,11640.000000,11360.000000,11440.000000,8736.134766,32114150
2007-04-20,11480.000000,11560.000000,11420.000000,11460.000000,8751.406250,16748300
2007-04-23,11560.000000,11680.000000,11400.000000,11400.000000,8705.589844,18575450
2007-04-24,11480.000000,11540.000000,11360.000000,11420.000000,8720.862305,25104600
2007-04-25,11520.000000,11560.000000,11240.000000,11280.000000,8613.953125,29520750
2007-04-26,11400.000000,11620.000000,11400.000000,11600.000000,8858.318359,27133550
2007-04-27,11620.000000,11740.000000,11460.000000,11600.000000,8858.318359,30426400
2007-04-30,11600.000000,11660.000000,11380.000000,11480.000000,8766.680664,18851000
2007-05-02,11400.000000,11600.000000,11400.000000,11500.000000,8781.954102,16500000
2007-05-03,11560.000000,11620.000000,11460.000000,11480.000000,8766.680664,14666550
2007-05-04,11480.000000,11560.000000,11480.000000,11520.000000,8797.229492,12117750
2007-05-07,11600.000000,11740.000000,11560.000000,11740.000000,8965.230469,29269050
2007-05-08,11760.000000,11860.000000,11580.000000,11640.000000,8888.867188,30470000
2007-05-09,11600.000000,11720.000000,11480.000000,11600.000000,8858.318359,19446550
2007-05-10,11700.000000,11720.000000,11500.000000,11500.000000,8781.954102,21284800
2007-05-11,11500.000000,11540.000000,11380.000000,11460.000000,8751.406250,18063550
2007-05-14,11500.000000,11560.000000,11400.000000,11480.000000,8766.680664,15178550
2007-05-15,11480.000000,11500.000000,11380.000000,11460.000000,8751.406250,16629900
2007-05-16,11380.000000,11480.000000,11380.000000,11400.000000,8705.589844,13728550
2007-05-17,11380.000000,11460.000000,11240.000000,11320.000000,8644.498047,32991650
2007-05-18,11200.000000,11220.000000,10960.000000,11080.000000,8461.220703,44367750
2007-05-21,10940.000000,11160.000000,10920.000000,11040.000000,8430.674805,27085250
2007-05-22,11120.000000,11340.000000,11120.000000,11300.000000,8629.222656,40901450
2007-05-23,11320.000000,11360.000000,11180.000000,11240.000000,8583.404297,18800050
2007-05-25,11000.000000,11140.000000,11000.000000,11040.000000,8430.674805,30527900
2007-05-28,11000.000000,11020.000000,10920.000000,10960.000000,8369.584961,19714700
2007-05-29,10920.000000,10940.000000,10700.000000,10740.000000,8201.582031,34405050
2007-05-30,10740.000000,10740.000000,10500.000000,10640.000000,8125.213867,39442700
2007-05-31,10720.000000,10840.000000,10640.000000,10700.000000,8171.034180,32327800
2007-06-01,10920.000000,11180.000000,10860.000000,11120.000000,8491.766602,48280700
2007-06-04,11320.000000,11560.000000,11260.000000,11440.000000,8736.134766,54176150
2007-06-05,11500.000000,11640.000000,11380.000000,11420.000000,8720.862305,30539250
2007-06-07,11180.000000,11400.000000,11180.000000,11380.000000,8690.318359,24129700
2007-06-08,11240.000000,11520.000000,11220.000000,11440.000000,8736.134766,33649350
2007-06-11,11560.000000,11700.000000,11440.000000,11560.000000,8827.776367,33486900
2007-06-12,11440.000000,11660.000000,11440.000000,11560.000000,8827.776367,17372350
2007-06-13,11500.000000,11540.000000,11340.000000,11460.000000,8751.406250,17896500
2007-06-14,11600.000000,11620.000000,11460.000000,11620.000000,8873.594727,31985700
2007-06-15,11560.000000,11580.000000,11420.000000,11480.000000,8766.680664,24082300
2007-06-18,11600.000000,11800.000000,11520.000000,11780.000000,8995.776367,34236550
2007-06-19,11880.000000,11880.000000,11660.000000,11700.000000,8934.681641,19075450
2007-06-20,11740.000000,11760.000000,11480.000000,11540.000000,8812.499023,28625550
2007-06-21,11720.000000,11840.000000,11720.000000,11780.000000,8995.776367,46066600
2007-06-22,11920.000000,12020.000000,11760.000000,11820.000000,9026.320313,41545600
2007-06-25,11760.000000,11940.000000,11700.000000,11760.000000,8980.506836,19727450
2007-06-26,11820.000000,11860.000000,11660.000000,11760.000000,8980.506836,19325000
2007-06-27,11680.000000,11720.000000,11580.000000,11620.000000,8873.594727,17356150
2007-06-28,11620.000000,11700.000000,11500.000000,11560.000000,8835.375977,20486950
2007-06-29,11560.000000,11580.000000,11320.000000,11320.000000,8651.945313,27230000
2007-07-02,11560.000000,11580.000000,11320.000000,11320.000000,8651.945313,28822950
2007-07-03,11440.000000,11500.000000,11360.000000,11420.000000,8728.373047,25979550
2007-07-04,11460.000000,11680.000000,11440.000000,11560.000000,8835.375977,21507800
2007-07-05,11740.000000,11860.000000,11640.000000,11820.000000,9034.093750,33418800
2007-07-06,12060.000000,12640.000000,11980.000000,12540.000000,9584.399414,82871050
2007-07-09,12760.000000,12980.000000,12660.000000,12860.000000,9828.974609,63496300
2007-07-10,12780.000000,12940.000000,12580.000000,12580.000000,9614.971680,33803150
2007-07-11,12420.000000,12760.000000,12400.000000,12700.000000,9706.686523,26573900
2007-07-12,12700.000000,13040.000000,12680.000000,12920.000000,9874.830078,28582500
2007-07-13,13300.000000,13740.000000,13180.000000,13740.000000,10501.564453,68696450
2007-07-16,13700.000000,13720.000000,12960.000000,13000.000000,9935.976563,48383750
2007-07-18,13160.000000,13240.000000,12800.000000,12800.000000,9783.116211,37695850
2007-07-19,12700.000000,12980.000000,12620.000000,12720.000000,9721.973633,29848650
2007-07-20,12820.000000,13220.000000,12720.000000,13220.000000,10104.127930,28872250
2007-07-23,13060.000000,13200.000000,12980.000000,13160.000000,10058.264648,20428050
2007-07-24,13180.000000,13260.000000,12920.000000,13080.000000,9997.121094,17940900
2007-07-25,12800.000000,13060.000000,12800.000000,12960.000000,9905.405273,19926200
2007-07-26,12980.000000,13040.000000,12520.000000,12520.000000,9569.109375,31223850
2007-07-27,12340.000000,12360.000000,11920.000000,11920.000000,9110.527344,57318200
2007-07-30,11920.000000,12200.000000,11860.000000,12200.000000,9324.530273,30529200
2007-07-31,12300.000000,12320.000000,12180.000000,12280.000000,9385.677734,23017750
2007-08-01,12000.000000,12100.000000,11520.000000,11620.000000,8881.237305,53035500
2007-08-02,11780.000000,11920.000000,11520.000000,11800.000000,9018.809570,29307050
2007-08-03,12000.000000,12140.000000,11780.000000,11800.000000,9018.809570,30259700
2007-08-06,11460.000000,11720.000000,11440.000000,11680.000000,8927.092773,26664700
2007-08-07,11900.000000,11920.000000,11640.000000,11680.000000,8927.092773,15727400
2007-08-08,11800.000000,12040.000000,11740.000000,12040.000000,9202.242188,20627250
2007-08-09,12400.000000,12500.000000,12320.000000,12420.000000,9492.678711,42449700
2007-08-10,12120.000000,12160.000000,11960.000000,12060.000000,9217.530273,30724000
2007-08-13,12120.000000,12340.000000,12020.000000,12260.000000,9370.390625,17635500
2007-08-14,12240.000000,12420.000000,12140.000000,12240.000000,9355.105469,16922600
2007-08-16,11680.000000,11800.000000,11580.000000,11600.000000,8865.945313,50978800
2007-08-17,11740.000000,11800.000000,11360.000000,11440.000000,8743.660156,37513450
2007-08-20,11800.000000,11840.000000,11700.000000,11800.000000,9018.809570,24012750
2007-08-21,11800.000000,11980.000000,11720.000000,11840.000000,9049.385742,18044500
2007-08-22,11920.000000,12040.000000,11840.000000,11880.000000,9079.955078,20210450
2007-08-23,12200.000000,12260.000000,11940.000000,11980.000000,9156.383789,19973500
2007-08-24,11900.000000,11940.000000,11660.000000,11720.000000,8957.666992,18926300
2007-08-27,11820.000000,12000.000000,11500.000000,11540.000000,8820.089844,21689350
2007-08-28,11480.000000,11540.000000,11360.000000,11520.000000,8804.803711,26209000
2007-08-29,11160.000000,11360.000000,11160.000000,11240.000000,8590.800781,32118350
2007-08-30,11500.000000,11560.000000,11380.000000,11440.000000,8743.660156,19231700
2007-08-31,11400.000000,11820.000000,11400.000000,11820.000000,9034.093750,30225900
2007-09-03,11820.000000,11820.000000,11500.000000,11520.000000,8804.803711,19882000
2007-09-04,11520.000000,11660.000000,11420.000000,11500.000000,8789.518555,14962300
2007-09-05,11600.000000,11700.000000,11380.000000,11380.000000,8697.803711,19629900
2007-09-06,11240.000000,11500.000000,11220.000000,11500.000000,8789.518555,17740550
2007-09-07,11500.000000,11500.000000,11320.000000,11500.000000,8789.518555,15746950
2007-09-10,11260.000000,11280.000000,11120.000000,11260.000000,8606.084961,17560000
2007-09-11,11300.000000,11460.000000,11220.000000,11340.000000,8667.229492,13712100
2007-09-12,11360.000000,11400.000000,11180.000000,11200.000000,8560.226563,14680300
2007-09-13,11200.000000,11340.000000,11020.000000,11240.000000,8590.800781,24396000
2007-09-14,11200.000000,11220.000000,11040.000000,11120.000000,8499.081055,24298800
2007-09-17,11020.000000,11040.000000,10880.000000,10900.000000,8330.935547,21488750
2007-09-18,10900.000000,10960.000000,10760.000000,10840.000000,8285.076172,23761000
2007-09-19,11060.000000,11180.000000,10960.000000,11040.000000,8437.936523,28984400
2007-09-20,10940.000000,11040.000000,10800.000000,10920.000000,8346.222656,29019850
2007-09-21,10800.000000,10860.000000,10640.000000,10680.000000,8162.789551,39467450
2007-09-27,11000.000000,11160.000000,10860.000000,11160.000000,8529.651367,49918900
2007-09-28,11520.000000,11540.000000,11400.000000,11500.000000,8789.518555,42891650
2007-10-01,11520.000000,11540.000000,11340.000000,11460.000000,8758.947266,16355000
2007-10-02,11580.000000,11700.000000,11520.000000,11580.000000,8850.664063,30136750
2007-10-04,11260.000000,11400.000000,11200.000000,11300.000000,8636.657227,40348550
2007-10-05,11320.000000,11340.000000,10960.000000,11060.000000,8453.224609,29788950
2007-10-08,11080.000000,11160.000000,10820.000000,11020.000000,8422.655273,28390800
2007-10-09,10820.000000,10900.000000,10660.000000,10740.000000,8208.645508,40724950
2007-10-10,10900.000000,11060.000000,10760.000000,11040.000000,8437.936523,32597150
2007-10-11,11060.000000,11180.000000,10860.000000,11100.000000,8483.796875,30210150
2007-10-12,11020.000000,11440.000000,10940.000000,11140.000000,8514.368164,56563250
2007-10-15,11160.000000,11240.000000,10760.000000,10840.000000,8285.076172,33940050
2007-10-16,10540.000000,10640.000000,10260.000000,10300.000000,7872.352539,66853950
2007-10-17,10320.000000,10440.000000,10160.000000,10300.000000,7872.352539,35884300
2007-10-18,10400.000000,10520.000000,10320.000000,10440.000000,7979.355469,30044750
2007-10-19,10580.000000,10960.000000,10380.000000,10800.000000,8254.505859,48519450
2007-10-22,10420.000000,10660.000000,10380.000000,10440.000000,7979.355469,32305000
2007-10-23,10500.000000,10600.000000,10440.000000,10440.000000,7979.355469,31971400
2007-10-24,10520.000000,10520.000000,10180.000000,10260.000000,7841.778809,40471500
2007-10-25,10220.000000,10360.000000,10000.000000,10140.000000,7750.064453,37307700
2007-10-26,10220.000000,10640.000000,10060.000000,10640.000000,8132.215332,51448600
2007-10-29,10800.000000,11000.000000,10700.000000,10900.000000,8330.935547,40179750
2007-10-30,10900.000000,11000.000000,10740.000000,10880.000000,8315.650391,19168350
2007-10-31,10940.000000,11020.000000,10860.000000,11000.000000,8407.366211,27734300
2007-11-01,11100.000000,11140.000000,10860.000000,10980.000000,8392.076172,26799350
2007-11-02,10800.000000,10960.000000,10760.000000,10800.000000,8254.505859,23918650
2007-11-05,10700.000000,10740.000000,10520.000000,10560.000000,8071.071777,26480000
2007-11-06,10460.000000,10960.000000,10460.000000,10960.000000,8376.793945,30758950
2007-11-07,10980.000000,11460.000000,10940.000000,11400.000000,8713.087891,58695000
2007-11-08,11160.000000,11240.000000,10720.000000,10720.000000,8193.359375,43765000
2007-11-09,10780.000000,11000.000000,10680.000000,10800.000000,8254.505859,31995250
